transactional_key,loyalty_card_key,basket_nutri_score,basket_eco_score,basket_nova_score,basket_pct_healthy,basket_pct_sustainable,basket_pct_ultra_processed,n_scored_products,basket_health_label
1976457265180,53978912318354050790,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1976458788901,83631144546216333370,1.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1976460589073,13293234045166772900,5.0,5.0,1.0,1.0,0.0,0.0,1.0,Excellent (limited data)
1976461290512,60746885457651322050,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1976462993416,62962771035369956670,3.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1976464289802,60881393363483139790,5.0,6.0,3.0,1.0,1.0,0.0,1.0,Excellent (limited data)
1976466081821,99248429881215555200,5.0,7.0,4.0,1.0,1.0,1.0,1.0,Good (limited data)
1976468790281,12811505426152975880,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1976471458825,85708287526961575860,1.0,6.0,2.0,0.0,1.0,0.0,1.0,Good (limited data)
1976480400410,46962117630268382730,5.0,5.0,3.0,1.0,0.0,0.0,1.0,Excellent (limited data)
1976483268615,37324161355410136800,5.0,4.0,1.0,1.0,0.0,0.0,1.0,Excellent (limited data)
1976483351578,48284985083752043630,3.0,2.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
1976486256657,65773281826972346280,5.0,7.0,4.0,1.0,1.0,1.0,1.0,Good (limited data)
1976492529672,70803928389398982140,3.0,5.0,2.0,0.0,0.0,0.0,1.0,Excellent (limited data)
1976493435916,84497774165545666850,3.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1976496876567,86126712298285286720,2.0,7.0,3.0,0.0,1.0,0.0,1.0,Excellent (limited data)
1976503565352,24968833676040565390,4.0,3.0,4.0,1.0,0.0,1.0,1.0,Needs Improvement (limited data)
1976506841092,11646344483324146330,1.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1976508502039,71423538778827174440,5.0,6.0,4.0,1.0,1.0,1.0,1.0,Good (limited data)
1976510808104,35209229868852363670,1.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1976517039134,65677175501435754360,3.0,7.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
1976523326491,31756194166542626050,4.0,3.0,4.0,1.0,0.0,1.0,1.0,Needs Improvement (limited data)
1976534854658,24616752507956586690,1.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1976536597548,46356107484187832210,3.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1976538800140,33726878316459732020,2.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1976542065695,26169363854668953500,1.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1976548232217,15179508324519599600,3.0,7.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
1976554271762,33440316379430451950,3.0,5.0,1.0,0.0,0.0,0.0,1.0,Excellent (limited data)
1976555581473,43202749972109252700,4.0,6.0,3.0,1.0,1.0,0.0,1.0,Excellent (limited data)
1976583029762,47217251798777712310,4.0,7.0,3.0,1.0,1.0,0.0,1.0,Excellent (limited data)
1976592834603,25578344976949433830,1.0,1.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1976626469895,78345647760522526000,2.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1976652587028,11873823558963490670,5.0,3.0,4.0,1.0,0.0,1.0,1.0,Adequate (limited data)
1976657764387,46619105923838229220,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1976665328642,41879274743497803540,5.0,3.0,1.0,1.0,0.0,0.0,1.0,Excellent (limited data)
1976687738906,86707412708602915840,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1976698147840,78966550933246490690,1.0,4.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
1976752714795,28316564606628414120,3.0,1.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1976806068252,13926642713371541840,4.0,6.0,4.0,1.0,1.0,1.0,1.0,Adequate (limited data)
1976822387755,29681694315715185320,1.0,3.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
1976823888916,62272876563773857490,4.0,7.0,3.0,1.0,1.0,0.0,1.0,Excellent (limited data)
1976856715304,14745971176438448100,3.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1976879747110,66183668941505420180,5.0,1.0,1.0,1.0,0.0,0.0,1.0,Good (limited data)
1976897325068,21357878160562264200,2.0,4.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
1976928401412,25503308392824258230,2.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1976935101442,12748045721736733680,4.0,6.0,3.0,1.0,1.0,0.0,1.0,Excellent (limited data)
1976941235216,47891917846600271100,5.0,7.0,1.0,1.0,1.0,0.0,1.0,Excellent (limited data)
1976950194204,19956499277947989470,3.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1976969989138,24124129380085646570,3.0,5.0,3.0,0.0,0.0,0.0,1.0,Excellent (limited data)
1976978778136,89957678636701366700,3.0,4.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
1976980945942,45569791315104416560,1.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1976991385604,87977328143731106410,1.0,6.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
1976993336357,15748443874337852020,1.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1977013238817,69437340701062186550,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1977025573916,56058271832772562720,3.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1977045322783,95171108567579612400,3.0,7.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
1977053568028,34470663204796764600,4.0,6.0,4.0,1.0,1.0,1.0,1.0,Adequate (limited data)
1977068076065,56343481921926804400,2.0,6.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
1977070290966,25950826992079095440,1.0,4.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
1977083308035,24955191079769527390,2.0,6.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
1977093630984,46976880665486946230,5.0,6.0,4.0,1.0,1.0,1.0,1.0,Good (limited data)
1977111702551,38724608590875446190,2.0,7.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
1977126176791,36505676417844514200,4.0,2.0,4.0,1.0,0.0,1.0,1.0,Needs Improvement (limited data)
1977139279909,52803775779742581380,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1977172162578,53629132751146519680,2.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1977181407258,69536044445845830640,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1977195300894,57170675399263990900,2.0,6.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
1977200369690,30330886560358445080,4.0,6.0,1.0,1.0,1.0,0.0,1.0,Excellent (limited data)
1977210367003,50404158284523408480,1.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1977219442689,40554263661118942330,5.0,6.0,1.0,1.0,1.0,0.0,1.0,Excellent (limited data)
1977228158988,64956309501102015580,4.0,2.0,3.0,1.0,0.0,0.0,1.0,Good (limited data)
1977244830723,75543013116005904120,4.0,4.0,2.0,1.0,0.0,0.0,1.0,Excellent (limited data)
1977266519078,89382951812229837700,3.0,1.0,1.0,0.0,0.0,0.0,1.0,Adequate (limited data)
1977278012460,23834035878767685920,5.0,2.0,1.0,1.0,0.0,0.0,1.0,Excellent (limited data)
1977288061975,59229572330033776460,1.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1977295866907,67312138093937606990,3.0,5.0,1.0,0.0,0.0,0.0,1.0,Excellent (limited data)
1977319773203,52225589294838863980,5.0,7.0,4.0,1.0,1.0,1.0,1.0,Good (limited data)
1977335172112,74104908756333062060,5.0,6.0,1.0,1.0,1.0,0.0,1.0,Excellent (limited data)
1977337081863,20167287960537978010,1.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1977337555997,56539438800461267700,4.0,2.0,3.0,1.0,0.0,0.0,1.0,Good (limited data)
1977376345121,65487562577562078180,2.0,7.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
1977381708840,11254241677798413820,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1977383680023,35370925966519520880,1.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1977386906653,21541394594537171770,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1977437165571,11810175717287109960,1.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1977448515591,10314579737629192890,5.0,3.0,3.0,1.0,0.0,0.0,1.0,Excellent (limited data)
1977468754962,78926698184965061630,3.0,1.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1977479170088,54656967082059188800,1.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1977484494865,46342086209344984160,3.0,5.0,4.0,0.0,0.0,1.0,1.0,Adequate (limited data)
1977501191209,14429525697197537190,1.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1977512795138,27228081837556807690,2.0,4.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
1977531419664,34339351587708686300,5.0,7.0,1.0,1.0,1.0,0.0,1.0,Excellent (limited data)
1977573452801,37737798255286558260,1.0,1.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1977585107987,63472824563833622330,2.0,3.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
1977595596822,12935141471698194070,3.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1977641006109,82596976310054568460,5.0,7.0,4.0,1.0,1.0,1.0,1.0,Good (limited data)
1977641640966,49017694388916131830,3.0,4.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
1977712707604,33558066137514767210,2.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1977721523217,75985664550295540500,4.0,6.0,3.0,1.0,1.0,0.0,1.0,Excellent (limited data)
1977727131651,55965855787370408760,3.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1977751118850,76844776023229265140,3.0,7.0,3.0,0.0,1.0,0.0,1.0,Excellent (limited data)
1977751642114,11074918554280117410,2.0,7.0,3.0,0.0,1.0,0.0,1.0,Excellent (limited data)
1977759988767,80837250645268669680,5.0,5.0,1.0,1.0,0.0,0.0,1.0,Excellent (limited data)
1977812418560,43461800983951121970,5.0,6.0,1.0,1.0,1.0,0.0,1.0,Excellent (limited data)
1977826777125,19512273626434883130,3.0,7.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
1977832177673,59231531367453536510,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1977845417996,68313739727413243930,3.0,6.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
1977885741082,96360627996651690600,1.0,2.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
1977908155417,82767228995141460270,5.0,7.0,1.0,1.0,1.0,0.0,1.0,Excellent (limited data)
1977975041043,88775382500506061850,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978006853644,78799625406125886230,3.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978017947664,40101978417776117570,3.0,6.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
1978019294251,51102062165711928660,2.0,6.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
1978027059208,45244768701644320490,3.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978039743512,22355891949892849410,5.0,6.0,1.0,1.0,1.0,0.0,1.0,Excellent (limited data)
1978051442713,30817110912469141000,5.0,6.0,4.0,1.0,1.0,1.0,1.0,Good (limited data)
1978056379404,11104136030288275220,3.0,4.0,1.0,0.0,0.0,0.0,1.0,Good (limited data)
1978060978206,75469403094226686860,5.0,7.0,4.0,1.0,1.0,1.0,1.0,Good (limited data)
1978071979039,73671131012654703690,2.0,5.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
1978077926426,77297977238805436490,2.5,3.5,4.0,0.5,0.0,1.0,2.0,Needs Improvement (limited data)
1978078196738,23545778043795153580,4.0,7.0,1.0,1.0,1.0,0.0,1.0,Excellent (limited data)
1978081171487,91837278387285644000,1.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978086631427,87916105822826115080,1.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978092416017,48324689282977787820,1.0,6.0,2.0,0.0,1.0,0.0,1.0,Good (limited data)
1978102061096,89299939340171171200,5.0,7.0,3.0,1.0,1.0,0.0,1.0,Excellent (limited data)
1978112939048,35181915846624014940,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978117877791,70662105652675332190,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978125440000,52043648371816749180,2.0,5.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
1978126483474,43145400506493454210,2.0,7.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
1978154458120,42328838126995767070,3.0,3.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
1978158152716,39667665180557714970,1.0,6.0,2.0,0.0,1.0,0.0,1.0,Good (limited data)
1978174965780,69225918145293357630,2.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978182203430,84317326345595426080,2.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978189285376,88914106917221140690,4.0,6.0,1.0,1.0,1.0,0.0,1.0,Excellent (limited data)
1978194892801,76980200619330801250,1.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978196525091,38565073433269269440,5.0,4.0,4.0,1.0,0.0,1.0,1.0,Adequate (limited data)
1978200773648,16245373171611466420,5.0,5.0,4.0,1.0,0.0,1.0,1.0,Good (limited data)
1978201885702,67477859369682546990,3.0,6.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
1978215378982,86869254378322228420,4.0,2.0,1.0,1.0,0.0,0.0,1.0,Good (limited data)
1978238636062,84721868611538277510,3.0,6.0,3.0,0.0,1.0,0.0,1.0,Excellent (limited data)
1978239276051,53956296786159388770,2.0,4.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
1978264428551,67282019054458910040,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978278568968,47663363794390072020,4.0,5.0,1.0,1.0,0.0,0.0,1.0,Excellent (limited data)
1978281052198,14936106318648389200,2.0,1.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978282870789,18023821992602661400,1.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978284721179,15147262989226537600,5.0,6.0,4.0,1.0,1.0,1.0,1.0,Good (limited data)
1978295126042,77844615607486314860,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978307127319,19261470793417982160,5.0,5.0,4.0,1.0,0.0,1.0,1.0,Good (limited data)
1978307209218,50025477754727990800,1.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978308658207,72248073896010751290,3.0,5.0,4.0,0.0,0.0,1.0,1.0,Adequate (limited data)
1978344181772,90982732677932826000,3.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978351823876,77176522165031200740,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978360070160,33254328028194087500,2.0,6.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
1978367782915,71919823553755890830,1.0,6.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
1978370920470,50323294807563273060,4.0,4.0,2.0,1.0,0.0,0.0,1.0,Excellent (limited data)
1978379490309,32321837794162950200,1.0,4.0,2.0,0.0,0.0,0.0,1.0,Adequate (limited data)
1978388182025,21445163476888796230,2.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978396044307,45925331837815656660,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978400389144,39008450254293713250,4.0,5.0,4.0,1.0,0.0,1.0,1.0,Adequate (limited data)
1978402031660,70620959070190235900,3.0,3.0,1.0,0.0,0.0,0.0,1.0,Good (limited data)
1978406785041,44448305714690669740,3.0,6.0,1.0,0.0,1.0,0.0,1.0,Excellent (limited data)
1978411358236,39790883917686755900,3.0,7.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
1978425418792,69826348431232044310,2.0,5.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
1978431141891,20126256898851600870,5.0,6.0,4.0,1.0,1.0,1.0,1.0,Good (limited data)
1978441227284,26099920193662024880,2.0,4.0,1.0,0.0,0.0,0.0,1.0,Good (limited data)
1978443870245,20972171826418523650,2.0,5.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
1978449846305,40481293254463932270,1.0,7.0,1.0,0.0,1.0,0.0,1.0,Good (limited data)
1978452698141,38696244204522793280,5.0,7.0,1.0,1.0,1.0,0.0,1.0,Excellent (limited data)
1978468270089,73423415928861728930,3.0,5.0,4.0,0.0,0.0,1.0,1.0,Adequate (limited data)
1978474011651,26573947676082972120,1.0,6.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
1978474499096,73585036102771825910,3.0,6.0,3.0,0.0,1.0,0.0,1.0,Excellent (limited data)
1978511817728,11364878879551313280,3.0,5.0,3.0,0.0,0.0,0.0,1.0,Excellent (limited data)
1978518684700,53433604172002860360,5.0,7.0,1.0,1.0,1.0,0.0,1.0,Excellent (limited data)
1978525953028,55908803833120472410,5.0,1.0,4.0,1.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978526610458,41813972319359668600,1.0,1.0,3.0,0.0,0.0,0.0,1.0,Needs Improvement (limited data)
1978526991383,80176923386581544300,5.0,7.0,1.0,1.0,1.0,0.0,1.0,Excellent (limited data)
1978527694891,68972479380006783640,2.0,5.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
1978532660231,23770253632117626800,2.0,3.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
1978537722909,20214724859819729350,3.0,3.0,1.0,0.0,0.0,0.0,1.0,Good (limited data)
1978543730719,77656790786485652790,3.0,1.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978557896745,11541164598590743700,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978582785031,10124921853794585050,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978590768150,60816960717388796790,1.0,2.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
1978591146002,53894574238187847110,4.0,1.0,3.0,1.0,0.0,0.0,1.0,Good (limited data)
1978599838737,57451599233986202620,5.0,7.0,4.0,1.0,1.0,1.0,1.0,Good (limited data)
1978600546320,48874147996981119300,5.0,5.0,3.0,1.0,0.0,0.0,1.0,Excellent (limited data)
1978603879441,23186205654134696430,5.0,2.0,4.0,1.0,0.0,1.0,1.0,Adequate (limited data)
1978605586442,36724354072696295270,5.0,2.0,4.0,1.0,0.0,1.0,1.0,Adequate (limited data)
1978606502929,64655655686636592010,3.0,1.0,2.0,0.0,0.0,0.0,1.0,Adequate (limited data)
1978606834697,34680831105414381770,3.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978623001638,52987588621837792580,5.0,6.0,3.0,1.0,1.0,0.0,1.0,Excellent (limited data)
1978626483230,66702931397822571360,2.0,4.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
1978627865616,59739271188523075670,1.0,6.0,3.0,0.0,1.0,0.0,1.0,Good (limited data)
1978631392278,80807893498579259000,3.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978640166924,76719497760054183800,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978644416540,33028987047225432490,3.0,6.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
1978663383049,17448277999706186910,2.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978666760232,63253854391237663660,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978668855301,42671050338945416040,3.5,4.5,3.0,0.5,0.5,0.0,2.0,Excellent (limited data)
1978669053964,99325213461406117500,5.0,4.0,1.0,1.0,0.0,0.0,1.0,Excellent (limited data)
1978671049757,85264728938652512200,1.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978671882247,79809275758652130300,1.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978671914002,47975993208604032820,3.0,6.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
1978673285140,43864413966620715710,5.0,7.0,1.0,1.0,1.0,0.0,1.0,Excellent (limited data)
1978675030026,32724665815974663160,3.0,5.0,4.0,0.0,0.0,1.0,1.0,Adequate (limited data)
1978676441127,91971298116044311550,5.0,7.0,1.0,1.0,1.0,0.0,1.0,Excellent (limited data)
1978677534730,22419255071202867520,1.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978681538576,60113935932412529570,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978681846812,14201771325359851930,1.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978694278185,78824925642523600100,5.0,7.0,4.0,1.0,1.0,1.0,1.0,Good (limited data)
1978697559071,35835723584104599290,3.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978703913996,31997322501347212730,1.0,3.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
1978714102794,71577780985926646690,1.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978718418970,14962173285069786600,3.0,5.0,4.0,0.0,0.0,1.0,1.0,Adequate (limited data)
1978722492460,57181004458854952370,1.0,1.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978729761831,29264066637462275570,1.0,6.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
1978730378242,22940764099087131870,1.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978750808082,51964431251486943630,3.0,7.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
1978751673383,27172465337836794390,3.0,7.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
1978755776541,40025752873251620250,1.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978756747297,92020809856794309100,1.0,7.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
1978756980758,54804621763214962900,2.0,7.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
1978757530627,90589614384716245250,5.0,5.0,4.0,1.0,0.0,1.0,1.0,Good (limited data)
1978758173722,26053008011745339800,2.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978758281255,90511621726214824130,5.0,6.0,4.0,1.0,1.0,1.0,1.0,Good (limited data)
1978758582299,59311471179575460840,1.0,2.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
1978760672272,25595874295783966890,2.0,6.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
1978761158679,27183153903902097090,3.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978764408850,66825374634897678840,5.0,7.0,3.0,1.0,1.0,0.0,1.0,Excellent (limited data)
1978765057051,22825858237332589110,3.0,7.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
1978765550592,88047330303285773860,2.0,4.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
1978766662656,63346049870469540940,3.0,1.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
1978786038793,72342977422317234920,1.0,7.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
1978794939433,30620419860298810110,3.0,3.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
1978796680195,21723175738368712520,1.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978798527532,91469398122666496340,1.0,1.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978803605539,11142485387815500050,1.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978822440985,10885329606809149480,3.0,3.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
1978823433219,74266399021093111930,2.0,3.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
1978830860313,23127133845720556450,3.0,4.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
1978836361259,15925694329197395430,5.0,4.0,3.0,1.0,0.0,0.0,1.0,Excellent (limited data)
1978844857354,57210618686399154750,5.0,2.0,1.0,1.0,0.0,0.0,1.0,Excellent (limited data)
1978848124946,42769839675833047750,3.0,6.0,3.0,0.0,1.0,0.0,1.0,Excellent (limited data)
1978848668707,71319446287830350270,1.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978850349059,54981117196669918120,4.0,4.0,1.0,1.0,0.0,0.0,1.0,Excellent (limited data)
1978864307203,13299135837067564580,4.0,7.0,3.0,1.0,1.0,0.0,1.0,Excellent (limited data)
1978886367232,49914908194642270010,1.0,6.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
1978890003461,76405790292420588840,1.0,6.0,3.0,0.0,1.0,0.0,1.0,Good (limited data)
1978894769196,11635336455168736400,1.0,6.0,1.0,0.0,1.0,0.0,1.0,Good (limited data)
1978900772905,52979382639643744940,3.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978905360427,95133631742219363400,1.0,7.0,3.0,0.0,1.0,0.0,1.0,Good (limited data)
1978908612648,36800277354386572480,1.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978914247723,21108537569167002440,5.0,4.0,1.0,1.0,0.0,0.0,1.0,Excellent (limited data)
1978915872798,21658044316256548650,2.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978922824708,86385040884002552250,4.0,6.0,4.0,1.0,1.0,1.0,1.0,Adequate (limited data)
1978924442627,31502334380214793130,3.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978926933029,39079177548831722370,1.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978940470289,61010536683305966530,2.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
1978941707290,42039377352827136030,5.0,3.0,3.0,1.0,0.0,0.0,1.0,Excellent (limited data)
1978952083491,60950605047061845560,3.0,6.0,3.0,0.0,1.0,0.0,1.0,Excellent (limited data)
1978961916957,38662864337947102620,1.0,4.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
1978962399263,56138688011631350500,4.0,1.0,1.0,1.0,0.0,0.0,1.0,Good (limited data)
1978969279532,12688898923791169100,1.0,3.0,2.0,0.0,0.0,0.0,1.0,Adequate (limited data)
